"","Date","Source","Site.ID","POC","Daily.Mean.PM2.5.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"5287","05/13/2013","AQS",490353006,3,4.9,"ug/m3 LC",20,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5288","05/14/2013","AQS",490353006,3,5.2,"ug/m3 LC",22,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5289","05/15/2013","AQS",490353006,3,6.1,"ug/m3 LC",25,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5290","05/16/2013","AQS",490353006,3,5.7,"ug/m3 LC",24,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5291","05/17/2013","AQS",490353006,3,4.5,"ug/m3 LC",19,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5292","05/18/2013","AQS",490353006,3,2.4,"ug/m3 LC",10,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5293","05/19/2013","AQS",490353006,3,3.1,"ug/m3 LC",13,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5294","05/20/2013","AQS",490353006,3,2.6,"ug/m3 LC",11,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5295","05/21/2013","AQS",490353006,3,4.1,"ug/m3 LC",17,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5296","05/22/2013","AQS",490353006,3,4,"ug/m3 LC",17,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5297","05/23/2013","AQS",490353006,3,4.5,"ug/m3 LC",19,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5298","05/24/2013","AQS",490353006,3,3.3,"ug/m3 LC",14,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5299","05/25/2013","AQS",490353006,3,8.2,"ug/m3 LC",34,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5300","05/26/2013","AQS",490353006,3,4.4,"ug/m3 LC",18,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5301","05/27/2013","AQS",490353006,3,2.6,"ug/m3 LC",11,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5302","05/28/2013","AQS",490353006,3,2.5,"ug/m3 LC",10,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5303","05/29/2013","AQS",490353006,3,3.4,"ug/m3 LC",14,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5304","05/30/2013","AQS",490353006,3,1.9,"ug/m3 LC",8,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5305","05/31/2013","AQS",490353006,3,2.1,"ug/m3 LC",9,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5306","06/01/2013","AQS",490353006,3,3.1,"ug/m3 LC",13,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5307","06/02/2013","AQS",490353006,3,3.6,"ug/m3 LC",15,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5308","06/03/2013","AQS",490353006,3,2.8,"ug/m3 LC",12,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5309","06/04/2013","AQS",490353006,3,2.6,"ug/m3 LC",11,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5310","06/05/2013","AQS",490353006,3,3.2,"ug/m3 LC",13,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5311","06/06/2013","AQS",490353006,3,3.4,"ug/m3 LC",14,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5312","06/07/2013","AQS",490353006,3,4,"ug/m3 LC",17,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5313","06/08/2013","AQS",490353006,3,3.6,"ug/m3 LC",15,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5314","06/09/2013","AQS",490353006,3,4.1,"ug/m3 LC",17,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5315","06/10/2013","AQS",490353006,3,3.7,"ug/m3 LC",15,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5316","06/11/2013","AQS",490353006,3,5.3,"ug/m3 LC",22,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5317","06/12/2013","AQS",490353006,3,6.3,"ug/m3 LC",26,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5318","06/13/2013","AQS",490353006,3,6.3,"ug/m3 LC",26,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5319","06/14/2013","AQS",490353006,3,3,"ug/m3 LC",13,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5320","06/15/2013","AQS",490353006,3,5.7,"ug/m3 LC",24,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5321","06/16/2013","AQS",490353006,3,4.5,"ug/m3 LC",19,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5322","06/17/2013","AQS",490353006,3,6.2,"ug/m3 LC",26,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5323","06/18/2013","AQS",490353006,3,5.6,"ug/m3 LC",23,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5324","06/19/2013","AQS",490353006,3,4,"ug/m3 LC",17,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5325","06/20/2013","AQS",490353006,3,2.8,"ug/m3 LC",12,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5326","06/21/2013","AQS",490353006,3,3.2,"ug/m3 LC",13,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5327","06/22/2013","AQS",490353006,3,2.3,"ug/m3 LC",10,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5328","06/23/2013","AQS",490353006,3,4.7,"ug/m3 LC",20,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5329","06/24/2013","AQS",490353006,3,3.4,"ug/m3 LC",14,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5330","06/25/2013","AQS",490353006,3,4.4,"ug/m3 LC",18,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5331","06/26/2013","AQS",490353006,3,4.3,"ug/m3 LC",18,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5332","06/27/2013","AQS",490353006,3,6.4,"ug/m3 LC",27,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5333","06/28/2013","AQS",490353006,3,7.3,"ug/m3 LC",30,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5334","06/29/2013","AQS",490353006,3,4.7,"ug/m3 LC",20,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5335","06/30/2013","AQS",490353006,3,4.7,"ug/m3 LC",20,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5336","07/01/2013","AQS",490353006,3,4.7,"ug/m3 LC",20,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5337","07/02/2013","AQS",490353006,3,6.3,"ug/m3 LC",26,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5338","07/03/2013","AQS",490353006,3,8.5,"ug/m3 LC",35,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5339","07/04/2013","AQS",490353006,3,14.3,"ug/m3 LC",56,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5340","07/05/2013","AQS",490353006,3,7.5,"ug/m3 LC",31,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5341","07/06/2013","AQS",490353006,3,6.1,"ug/m3 LC",25,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5342","07/07/2013","AQS",490353006,3,6.2,"ug/m3 LC",26,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5343","07/08/2013","AQS",490353006,3,4.9,"ug/m3 LC",20,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5344","07/09/2013","AQS",490353006,3,8.2,"ug/m3 LC",34,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5345","07/10/2013","AQS",490353006,3,16.3,"ug/m3 LC",60,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5346","07/11/2013","AQS",490353006,3,8.5,"ug/m3 LC",35,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5347","07/12/2013","AQS",490353006,3,5.3,"ug/m3 LC",22,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5348","07/13/2013","AQS",490353006,3,4,"ug/m3 LC",17,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5349","07/14/2013","AQS",490353006,3,4,"ug/m3 LC",17,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5350","07/15/2013","AQS",490353006,3,5.4,"ug/m3 LC",23,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5351","07/16/2013","AQS",490353006,3,4.4,"ug/m3 LC",18,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5352","07/17/2013","AQS",490353006,3,5.1,"ug/m3 LC",21,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5353","07/18/2013","AQS",490353006,3,4.7,"ug/m3 LC",20,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5354","07/19/2013","AQS",490353006,3,7.8,"ug/m3 LC",33,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5355","07/20/2013","AQS",490353006,3,7.1,"ug/m3 LC",30,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5356","07/21/2013","AQS",490353006,3,6.5,"ug/m3 LC",27,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5357","07/22/2013","AQS",490353006,3,5.8,"ug/m3 LC",24,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5358","07/23/2013","AQS",490353006,3,5.6,"ug/m3 LC",23,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5359","07/24/2013","AQS",490353006,3,8.2,"ug/m3 LC",34,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5360","07/25/2013","AQS",490353006,3,5.7,"ug/m3 LC",24,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5361","07/26/2013","AQS",490353006,3,6.2,"ug/m3 LC",26,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5362","07/27/2013","AQS",490353006,3,6.4,"ug/m3 LC",27,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5363","07/28/2013","AQS",490353006,3,5.3,"ug/m3 LC",22,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5364","07/29/2013","AQS",490353006,3,3.3,"ug/m3 LC",14,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5365","07/30/2013","AQS",490353006,3,4.3,"ug/m3 LC",18,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5366","07/31/2013","AQS",490353006,3,4.6,"ug/m3 LC",19,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5367","08/01/2013","AQS",490353006,3,4,"ug/m3 LC",17,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5368","08/02/2013","AQS",490353006,3,9.5,"ug/m3 LC",40,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5369","08/03/2013","AQS",490353006,3,4.8,"ug/m3 LC",20,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5370","08/04/2013","AQS",490353006,3,3.1,"ug/m3 LC",13,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5371","08/05/2013","AQS",490353006,3,5,"ug/m3 LC",21,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5372","08/06/2013","AQS",490353006,3,5.7,"ug/m3 LC",24,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5373","08/07/2013","AQS",490353006,3,5.9,"ug/m3 LC",25,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5374","08/08/2013","AQS",490353006,3,4.2,"ug/m3 LC",18,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5375","08/09/2013","AQS",490353006,3,3.9,"ug/m3 LC",16,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5376","08/10/2013","AQS",490353006,3,3.8,"ug/m3 LC",16,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5377","08/11/2013","AQS",490353006,3,3,"ug/m3 LC",13,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5378","08/12/2013","AQS",490353006,3,5.4,"ug/m3 LC",23,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5379","08/13/2013","AQS",490353006,3,6,"ug/m3 LC",25,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5380","08/14/2013","AQS",490353006,3,7.2,"ug/m3 LC",30,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5381","08/15/2013","AQS",490353006,3,7.7,"ug/m3 LC",32,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5382","08/16/2013","AQS",490353006,3,10.4,"ug/m3 LC",43,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5383","08/17/2013","AQS",490353006,3,4.9,"ug/m3 LC",20,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5384","08/18/2013","AQS",490353006,3,4.5,"ug/m3 LC",19,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5385","08/19/2013","AQS",490353006,3,5.3,"ug/m3 LC",22,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5386","08/20/2013","AQS",490353006,3,5,"ug/m3 LC",21,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5387","08/21/2013","AQS",490353006,3,5,"ug/m3 LC",21,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5388","08/22/2013","AQS",490353006,3,5.1,"ug/m3 LC",21,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5389","08/23/2013","AQS",490353006,3,4.4,"ug/m3 LC",18,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5390","08/24/2013","AQS",490353006,3,3.9,"ug/m3 LC",16,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5391","08/25/2013","AQS",490353006,3,4.7,"ug/m3 LC",20,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5392","08/26/2013","AQS",490353006,3,3.4,"ug/m3 LC",14,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5393","08/27/2013","AQS",490353006,3,3.3,"ug/m3 LC",14,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5394","08/28/2013","AQS",490353006,3,4.6,"ug/m3 LC",19,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5395","08/29/2013","AQS",490353006,3,6.3,"ug/m3 LC",26,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5396","08/30/2013","AQS",490353006,3,5.2,"ug/m3 LC",22,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5397","08/31/2013","AQS",490353006,3,5.6,"ug/m3 LC",23,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5398","09/01/2013","AQS",490353006,3,5.4,"ug/m3 LC",23,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5399","09/02/2013","AQS",490353006,3,3.6,"ug/m3 LC",15,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5400","09/03/2013","AQS",490353006,3,6.9,"ug/m3 LC",29,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5401","09/04/2013","AQS",490353006,3,6,"ug/m3 LC",25,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"5402","09/05/2013","AQS",490353006,3,4.7,"ug/m3 LC",20,"Hawthorne",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
